image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
img0045.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0045.jpg,612,324,658,373,0,0.9707789421081543,960,540
img0046.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0046.jpg,610,326,662,381,0,0.9691616296768188,960,540
img0047.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0047.jpg,607,330,661,384,0,0.9197666049003601,960,540
img0048.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0048.jpg,608,337,661,393,0,0.9737586379051208,960,540
img0049.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0049.jpg,612,345,663,396,0,0.9757078886032104,960,540
img0050.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0050.jpg,608,350,667,401,0,0.9595226645469666,960,540
img0051.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0051.jpg,611,351,662,416,0,0.9535691738128662,960,540
img0052.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0052.jpg,586,357,708,418,0,0.262654572725296,960,540
img0052.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0052.jpg,614,358,661,414,0,0.9759625196456909,960,540
img0053.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0053.jpg,612,359,663,426,0,0.9254202246665955,960,540
img0054.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0054.jpg,610,367,668,425,0,0.9070613384246826,960,540
img0055.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0055.jpg,618,374,662,436,0,0.9621829390525818,960,540
img0056.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0056.jpg,598,372,696,446,0,0.3243175148963928,960,540
img0056.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0056.jpg,615,377,664,440,0,0.9557903409004211,960,540
img0057.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0057.jpg,609,383,661,437,0,0.9665746092796326,960,540
img0058.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0058.jpg,597,387,666,434,0,0.9381272196769714,960,540
img0059.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0059.jpg,599,376,652,449,0,0.8785760998725891,960,540
img0060.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0060.jpg,596,378,654,450,0,0.8024582862854004,960,540
img0061.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0061.jpg,596,386,645,456,0,0.8814407587051392,960,540
img0062.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0062.jpg,595,394,641,449,0,0.9548142552375793,960,540
img0063.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0063.jpg,591,398,639,447,0,0.9412215352058411,960,540
img0064.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0064.jpg,578,399,646,445,0,0.932021975517273,960,540
img0065.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0065.jpg,580,390,631,458,0,0.9648292660713196,960,540
img0066.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0066.jpg,559,395,661,457,0,0.3463921844959259,960,540
img0066.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0066.jpg,579,397,625,454,0,0.9712451696395874,960,540
img0067.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0067.jpg,571,398,628,454,0,0.979072630405426,960,540
img0068.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0068.jpg,556,409,632,448,0,0.9538871645927429,960,540
img0069.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0069.jpg,548,406,638,455,0,0.8322932124137878,960,540
img0070.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0070.jpg,554,396,623,471,0,0.6696397662162781,960,540
img0071.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0071.jpg,560,404,611,475,0,0.9081892967224121,960,540
img0072.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0072.jpg,544,410,640,476,0,0.274191677570343,960,540
img0072.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0072.jpg,562,407,603,474,0,0.9550798535346985,960,540
img0073.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0073.jpg,547,413,607,467,0,0.8995931148529053,960,540
img0074.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0074.jpg,543,418,607,465,0,0.903913676738739,960,540
img0075.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0075.jpg,544,403,593,485,0,0.9378885626792908,960,540
img0076.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0076.jpg,540,412,590,475,0,0.9718590378761292,960,540
img0077.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0077.jpg,534,418,588,472,0,0.9739497900009155,960,540
img0078.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0078.jpg,523,424,593,471,0,0.9550598859786987,960,540
img0079.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0079.jpg,515,425,598,474,0,0.9084763526916504,960,540
img0080.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0080.jpg,521,416,583,489,0,0.7600997090339661,960,540
img0081.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0081.jpg,521,417,572,497,0,0.9218583106994629,960,540
img0082.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0082.jpg,517,425,568,492,0,0.9700536131858826,960,540
img0083.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0083.jpg,506,407,562,510,0,0.7144917249679565,960,540
img0083.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0083.jpg,502,433,575,486,0,0.9441339373588562,960,540
img0084.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0084.jpg,509,413,556,505,0,0.8633027076721191,960,540
img0084.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0084.jpg,500,435,576,484,0,0.9099245667457581,960,540
img0085.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0085.jpg,494,436,580,485,0,0.8655072450637817,960,540
img0085.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0085.jpg,510,426,555,495,0,0.9721412658691406,960,540
img0086.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0086.jpg,505,435,555,493,0,0.98140949010849,960,540
img0087.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0087.jpg,501,440,556,494,0,0.9797078371047974,960,540
img0088.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0088.jpg,492,443,553,490,0,0.9711037874221802,960,540
img0089.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0089.jpg,482,446,559,493,0,0.9315037131309509,960,540
img0090.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0090.jpg,479,442,559,497,0,0.7898550629615784,960,540
img0091.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0091.jpg,461,449,576,502,0,0.5940420627593994,960,540
img0091.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0091.jpg,487,442,538,509,0,0.8950560688972473,960,540
img0092.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0092.jpg,462,442,539,491,0,0.9045705199241638,960,540
img0093.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0093.jpg,463,429,513,487,0,0.9710659980773926,960,540
img0094.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0094.jpg,446,421,505,478,0,0.9445868134498596,960,540
img0095.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0095.jpg,431,399,490,488,0,0.5237434506416321,960,540
img0095.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0095.jpg,438,419,493,464,0,0.9561153054237366,960,540
img0096.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0096.jpg,428,401,485,478,0,0.8634756803512573,960,540
img0097.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0097.jpg,412,404,483,452,0,0.8704501986503601,960,540
img0098.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0098.jpg,427,411,463,445,0,0.36018821597099304,960,540
img0098.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0098.jpg,402,392,467,461,0,0.44728413224220276,960,540
img0099.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0099.jpg,392,371,450,455,0,0.7715479731559753,960,540
img0100.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0100.jpg,372,373,450,431,0,0.7539891600608826,960,540
img0101.jpg,/usr/scratch/anand/dip_project/ownyolo/Data/Source_Images/Test_Images/img0101.jpg,372,353,423,426,0,0.9512891173362732,960,540
